756852757-1385727126403,influxdb,"An open-source, distributed, time series, events, and metrics database with no external dependencies.",database persistence,"http://influxdb.org/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
79005397-1385058740961,jansi,"Console Output ANSI support",java jvm,"http://jansi.fusesource.org/index.html",New,false,false,2013-11-22T20:29:03.327Z,2013-11-22T20:29:03.317Z
2016714239-1385058019821,javatuples,"Java based Tuple implementation",java,"http://www.javatuples.org/",New,false,false,2013-11-22T20:29:03.323Z,2013-11-22T20:29:03.317Z
976473569-1385060320435,jbcrypt,"jBCrypt is a Java implementation of OpenBSD's Blowfish password hashing code, as described in A Future-Adaptable Password Scheme by Niels Provos and David Mazières.",java jvm encryption,"http://www.mindrot.org/projects/jBCrypt/",New,false,false,2013-11-22T20:29:03.346Z,2013-11-22T20:29:03.317Z
96119446-1385060006351,jchronic,"Natural date parsing",java jvm,"https://github.com/samtingleff/jchronic",New,false,false,2013-11-22T20:29:03.342Z,2013-11-22T20:29:03.317Z
1213693407-1385060213869,sqlite-jdbc,"JDBC connector for connecting/creating SQLite databases",java jvm database sqlite jdbc,"https://bitbucket.org/xerial/sqlite-jdbc",New,false,false,2013-11-22T20:29:03.317Z,2013-11-23T22:18:25.510Z
1759023789-1385058858219,jerry,"jQuery in Java.

Jerry is a fast and concise Java Library that simplifies HTML document parsing traversing and manipulating. Jerry is designed to change the way that you parse HTML content.",java jvm,"http://jodd.org/doc/jerry/",New,false,false,2013-11-22T20:29:03.326Z,2013-11-22T20:29:03.317Z
944887141-1385061234485,jexmec,"Jexmec is a clean, simple, non-intrusive library supporting plugin based development on the Java platform.",java jvm,"http://jexmec.org/",New,false,false,2013-11-22T20:29:03.334Z,2013-11-22T20:29:03.317Z
2033740418-1385060381022,jline,"Handle console and cli input",java jvm,"http://jline.github.io/jline2/",New,false,false,2013-11-22T20:29:03.322Z,2013-11-22T20:29:03.317Z
481395520-1385060265277,joda-money,"Joda-Money provides a library of classes to store amounts of money or currency.",java jvm,"http://www.joda.org/joda-money/",New,false,false,2013-11-22T20:29:03.338Z,2013-11-22T20:29:03.317Z
213220987-1385058996019,jodd,"Jodd is an open-source Java utility library and set of micro frameworks. Jodd tools enriches JDK with many powerful and feature rich utilities. It helps with everyday task makes code more robust and reliable. Jodd frameworks is set of lightweight application frameworks, compact yet powerful. Designed following the CoC, DRY and SCS principles, it makes development simple, but not simpler; you get 90% of the features with 10% of usual effort",java jvm,"http://jodd.org/",New,false,false,2013-11-22T20:29:03.328Z,2013-11-22T20:29:03.317Z
170319508-1385321946351,kraken.js,"The kraken suite is a secure and scalable layer that extends express by providing structure and convention.",nodejs javascript web,"http://krakenjs.com/",New,false,false,2013-11-24T18:41:45.040Z,2013-11-24T18:41:45.040Z
1845150797-1385726690412,laika,"Customizable and extensible toolkit for transforming lightweight text markup into various types of output formats, written in Scala.",scala jvm,"https://github.com/planet42/Laika",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
581329370-1385727816010,liberator,"Liberator is a Clojure library that helps you expose your data as resources while automatically complying with all the relevant requirements of the HTTP specification (RFC-2616). Your resources will automatically gain useful HTTP features, such as caching and content negotiation. Liberator was inspired by Erlang’s Webmachine. By following the constraints and requirements in RFC-2616, liberator will enable you to create application according to a REST architecture.",clojure web,"http://clojure-liberator.github.io/liberator/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
1536671657-1385727067457,literator,"A simple tool to transform sources to markdown for generating documentation",scala documentation,"https://github.com/laughedelic/literator",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
960416566-1385062554449,memSQL,"MemSQL is the highest performing in-memory database that accelerates applications provides real-time analytics and combines structured and semi-structured data into a consolidated Big Data solution. MemSQL empowers organizations to make data-driven decisions better engage customers and discover competitive advantages.",database persistence analytics,"http://www.memsql.com/",New,false,false,2013-11-22T20:29:03.325Z,2013-11-22T20:29:03.317Z
559423498-1385062230294,scala-migrations,"Scala Migrations is a library to manage upgrades and rollbacks to database schemas.",jvm scala database persistence,"https://code.google.com/p/scala-migrations/",Recommended,false,false,2013-11-22T20:29:03.349Z,2013-11-22T20:29:03.348Z
1212105176-1385121685913,neo4j,"Neo4j is a robust (fully ACID) transactional property graph database. Due to its graph data model, Neo4j is highly agile and blazing fast.",database persistence,"http://www.neo4j.org/",Recommended,false,false,2013-11-22T20:29:03.344Z,2013-11-22T20:29:03.317Z
1241494170-1385061354525,oboe.js,"A fresh approach to JSON loading that speeds up web applications by providing the parsed objects before the response completes.",javascript json,"https://github.com/jimhigson/oboe.js",New,false,false,2013-11-22T20:29:03.343Z,2013-11-22T20:29:03.317Z
1413778870-1385726924074,pedestal,"An open source tool set for building web applications in Clojure",clojure web,"http://pedestal.io/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
15856730-1385726438683,xsbt-web-plugin,"An sbt plugin for building Scala Web applications",web scala,"https://github.com/JamesEarlDouglas/xsbt-web-plugin",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
588686623-1385061540263,ractive.js,"Template based DOM manipulation",javascript templating,"http://www.ractivejs.org/",New,false,false,2013-11-22T20:29:03.348Z,2013-11-22T20:29:03.317Z
918177721-1385058217759,shrinkwrap-resolver,"Java API to obtain artefacts from a repository system",java jvm,"https://github.com/shrinkwrap/resolver",New,false,false,2013-11-22T20:29:03.327Z,2013-11-22T20:29:03.317Z
226926477-1385058810489,retrofit,"A type-safe REST client for Android and Java from Square",android java jvm,"http://square.github.io/retrofit/",New,false,false,2013-11-22T20:29:03.339Z,2013-11-22T20:29:03.317Z
1308234976-1385727706395,riemann,"Riemann aggregates events from your servers and applications with a powerful stream processing language. Send an email for every exception raised by your code. Track the latency distribution of your web app. See the top processes on any host, by memory and CPU. Combine statistics from every Riak node in your cluster and forward to Graphite. Send alerts when a key process fails to check in. Know how many users signed up right this second.

Riemann provides low-latency, transient shared state for systems with many moving parts.",ops monitoring,"http://riemann.io/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
53136817-1385061583393,riot.js,"Ultra small MVP framework",javascript,"https://github.com/moot/riotjs",New,false,false,2013-11-22T20:29:03.322Z,2013-11-22T20:29:03.317Z
2012000614-1385727262723,scala-utils,"The ScalaUtils library is focused on constructs related to quality that are useful in both production code and tests. Although ScalaTest is tightly integrated with ScalaUtils, you can use ScalaUtils with any Scala project and any test framework. The ScalaUtils library has no dependencies other than Scala itself.",scala testing,"http://www.scalautils.org/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
889079968-1385321713891,scalablitz,"Lightning-fast Scala collections framework

    import scala.collection.par._
    import Scheduler.Implicits.global

    (0 until 15000000).toPar.reduce(_ + _)",scala,"http://scala-blitz.github.io/",New,false,false,2013-11-24T18:41:45.040Z,2013-11-24T18:41:45.040Z
1132484344-1385726287833,scalalikejdbc,"ScalikeJDBC is a tidy SQL-based DB access library for Scala developers. This library naturally wraps JDBC APIs and provides you easy-to-use APIs. ScalikeJDBC is a practical and production-ready one. Use this library for your real projects.",database scala jdbc,"http://scalikejdbc.org/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
1624247332-1385058285102,shavenmaven,"Tiny dependency resolver.  Maven backed unmanaged lib downloader thingy",jvm build-tool java,"https://code.google.com/p/shavenmaven/",New,false,false,2013-11-22T20:29:03.337Z,2013-11-22T20:29:03.317Z
1952086654-1385062476021,socko,"An embedded Scala web server powered by Netty networking and Akka processing.",scala jvm web,"http://sockoweb.org/",Incubating,false,false,2013-11-22T20:29:03.336Z,2013-11-22T20:29:03.317Z
11493484-1385060461538,spark,"Spark is a simple web framework for java",java jvm web-framework,"http://www.sparkjava.com/",Incubating,false,false,2013-11-22T20:29:03.331Z,2013-11-22T20:29:03.317Z
1135269009-1385062273013,squeryl,"A Scala ORM and DSL for talking with Databases with minimum verbosity and maximum type safety",scala jvm database persistence,"http://squeryl.org/",Incubating,false,false,2013-11-22T20:29:03.332Z,2013-11-22T20:29:03.317Z
974289217-1385060500690,sshj,"SSH client for Java",java jvm,"http://schmizz.net/sshj/",New,false,false,2013-11-22T20:29:03.342Z,2013-11-22T20:29:03.317Z
1805050189-1385726634505,statika,"Dependencies as types. Using types for immutable package management. Because we want a static insurance, i.e. to know everything we need about dependencies in compile time.",ops build scala,"https://github.com/ohnosequences/statika",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
869578553-1385060785449,tape,"Queue related classes like the FileBackedQueue class and simple thing like that",java jvm,"http://square.github.io/tape/",New,false,false,2013-11-22T20:29:03.319Z,2013-11-22T20:29:03.317Z
765941918-1385060532980,totallylazy,"Lazy collection support a la Clojure for Java",java jvm,"https://code.google.com/p/totallylazy/",New,false,false,2013-11-22T20:29:03.333Z,2013-11-24T18:41:45.040Z
735386192-1385061049834,tower.js,"Small components for building apps, manipulating data, and automating a distributed infrastructure.",javascript,"http://tower.github.io/",New,false,false,2013-11-22T20:29:03.347Z,2013-11-22T20:29:03.317Z
886949909-1385726991110,trove,"The Trove library provides high speed regular and primitive collections for Java. ",java jvm,"http://trove.starlight-systems.com/home",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
438447877-1385727621951,undertow,"Undertow is a flexible performant web server written in java, providing both blocking and non-blocking API’s based on NIO.

Undertow has a composition based architecture that allows you to build a web server by combining small single purpose handlers. The gives you the flexibility to choose between a full Java EE servlet 3.1 container, or a low level non-blocking handler, to anything in between.

Undertow is designed to be fully embeddable, with easy to use fluent builder APIs. Undertow’s lifecycle is completely controlled by the embeding application.

Undertow is sponsored by JBoss and is the default web server in the Wildfly Application Server.",java jvm web,"http://undertow.io/",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
901565294-1385060143057,unix4j,"Unix commands for Java including grep and what not",java jvm,"https://code.google.com/p/unix4j/",New,false,false,2013-11-22T20:29:03.340Z,2013-11-22T20:29:03.317Z
865303208-1385060814407,vtte,"Very Trivial Templating Engine",java jvm templating,"https://github.com/hgschmie/vtte",New,false,false,2013-11-22T20:29:03.330Z,2013-11-22T20:29:03.317Z
1086174164-1385737952454,waitress,"A lean JS library that makes waiting on a collection of async calls less painful",javascript,"https://github.com/Zinssmeister/waitress.js",New,false,false,2013-11-29T15:12:11.012Z,2013-11-29T15:12:11.012Z
566418107-1385726180391,wraith," A responsive screenshot comparison tool",testing,"https://github.com/BBC-News/wraith",New,false,false,2013-11-29T11:55:37.731Z,2013-11-29T11:55:37.731Z
328920127-1385060603426,xstream,"Super fast XML streaming and parsing.  Used by NASA in space FFS",java jvm xml,"http://xstream.codehaus.org/",New,false,false,2013-11-22T20:29:03.320Z,2013-11-22T20:29:03.317Z
517062633-1385058335321,zt-zip,"ZIP file library featuring iteration and extraction",compression jvm,"https://github.com/zeroturnaround/zt-zip",New,false,false,2013-11-22T20:29:03.319Z,2013-11-22T20:29:03.317Z
